sciName	kingdom	taxID	locus	GOID	GOTerm
Drosophila melanogaster	eukaryota	7227	FBgn0043025	GO:0007286	spermatid development
Drosophila melanogaster	eukaryota	7227	FBgn0043043	GO:0006723	cuticle hydrocarbon biosynthetic process
Drosophila melanogaster	eukaryota	7227	FBgn0043362	GO:0007409	axonogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0043362	GO:0048749	compound eye development
Drosophila melanogaster	eukaryota	7227	FBgn0043362	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0043362	GO:0022416	bristle development
Drosophila melanogaster	eukaryota	7227	FBgn0043364	GO:0035071	salivary gland cell autophagic cell death
Drosophila melanogaster	eukaryota	7227	FBgn0043364	GO:0048592	eye morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0043364	GO:0007391	dorsal closure
Drosophila melanogaster	eukaryota	7227	FBgn0043364	GO:0007423	sensory organ development
Drosophila melanogaster	eukaryota	7227	FBgn0043364	GO:0048190	wing disc dorsal/ventral pattern formation
Drosophila melanogaster	eukaryota	7227	FBgn0043364	GO:0007390	germ-band shortening
Drosophila melanogaster	eukaryota	7227	FBgn0043550	GO:0030097	hemopoiesis
Drosophila melanogaster	eukaryota	7227	FBgn0043854	GO:0007349	cellularization
Drosophila melanogaster	eukaryota	7227	FBgn0043884	GO:0001751	compound eye photoreceptor cell differentiation
Drosophila melanogaster	eukaryota	7227	FBgn0043900	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0043900	GO:0035214	eye-antennal disc development
Drosophila melanogaster	eukaryota	7227	FBgn0043900	GO:0048526	imaginal disc-derived wing expansion
Drosophila melanogaster	eukaryota	7227	FBgn0043900	GO:0009880	embryonic pattern specification
Drosophila melanogaster	eukaryota	7227	FBgn0043900	GO:0007472	wing disc morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0043903	GO:0007298	border follicle cell migration
Drosophila melanogaster	eukaryota	7227	FBgn0043903	GO:0007442	hindgut morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0043903	GO:0007425	epithelial cell fate determination, open tracheal system
Drosophila melanogaster	eukaryota	7227	FBgn0043903	GO:0007350	blastoderm segmentation
Drosophila melanogaster	eukaryota	7227	FBgn0043903	GO:0007424	open tracheal system development
Drosophila melanogaster	eukaryota	7227	FBgn0043903	GO:0001745	compound eye morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0044028	GO:0048190	wing disc dorsal/ventral pattern formation
Drosophila melanogaster	eukaryota	7227	FBgn0044323	GO:0007391	dorsal closure
Drosophila melanogaster	eukaryota	7227	FBgn0044323	GO:0042051	compound eye photoreceptor development
Drosophila melanogaster	eukaryota	7227	FBgn0044452	GO:0035069	larval midgut histolysis
Drosophila melanogaster	eukaryota	7227	FBgn0045063	GO:0007420	brain development
Drosophila melanogaster	eukaryota	7227	FBgn0045064	GO:0007420	brain development
Drosophila melanogaster	eukaryota	7227	FBgn0045073	GO:0022416	bristle development
Drosophila melanogaster	eukaryota	7227	FBgn0045073	GO:0007476	imaginal disc-derived wing morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0045442	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0045443	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0045759	GO:0007435	salivary gland morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0045759	GO:0001710	mesodermal cell fate commitment
Drosophila melanogaster	eukaryota	7227	FBgn0045842	GO:0007291	sperm individualization
Drosophila melanogaster	eukaryota	7227	FBgn0045843	GO:0035109	imaginal disc-derived limb morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0045843	GO:0001745	compound eye morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0045852	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0045852	GO:0048666	neuron development
Drosophila melanogaster	eukaryota	7227	FBgn0045852	GO:0048814	regulation of dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0045852	GO:0007423	sensory organ development
Drosophila melanogaster	eukaryota	7227	FBgn0045862	GO:0008103	oocyte microtubule cytoskeleton polarization
Drosophila melanogaster	eukaryota	7227	FBgn0045862	GO:0045450	bicoid mRNA localization
Drosophila melanogaster	eukaryota	7227	FBgn0045862	GO:0045451	pole plasm oskar mRNA localization
Drosophila melanogaster	eukaryota	7227	FBgn0045862	GO:0007318	pole plasm protein localization
Drosophila melanogaster	eukaryota	7227	FBgn0045866	GO:0007311	maternal specification of dorsal/ventral axis, oocyte, germ-line encoded
Drosophila melanogaster	eukaryota	7227	FBgn0046332	GO:0008584	male gonad development
Drosophila melanogaster	eukaryota	7227	FBgn0046687	GO:0035234	germ cell programmed cell death
Drosophila melanogaster	eukaryota	7227	FBgn0046687	GO:0007281	germ cell development
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0007411	axon guidance
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0045467	R7 cell development
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0051124	synaptic growth at neuromuscular junction
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0048841	regulation of axon extension involved in axon guidance
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0007416	synapse assembly
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0008594	photoreceptor cell morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0048676	axon extension involved in development
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0007412	axon target recognition
Drosophila melanogaster	eukaryota	7227	FBgn0046704	GO:0031290	retinal ganglion cell axon guidance
Drosophila melanogaster	eukaryota	7227	FBgn0050476	GO:0042675	compound eye cone cell differentiation
Drosophila melanogaster	eukaryota	7227	FBgn0050476	GO:0001751	compound eye photoreceptor cell differentiation
Drosophila melanogaster	eukaryota	7227	FBgn0051005	GO:0014019	neuroblast development
Drosophila melanogaster	eukaryota	7227	FBgn0051014	GO:0007435	salivary gland morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0051146	GO:0007528	neuromuscular junction development
Drosophila melanogaster	eukaryota	7227	FBgn0051216	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0051232	GO:0048133	male germ-line stem cell division
Drosophila melanogaster	eukaryota	7227	FBgn0051481	GO:0048728	proboscis development
Drosophila melanogaster	eukaryota	7227	FBgn0051481	GO:0007382	specification of segmental identity, maxillary segment
Drosophila melanogaster	eukaryota	7227	FBgn0051481	GO:0007381	specification of segmental identity, labial segment
Drosophila melanogaster	eukaryota	7227	FBgn0051641	GO:0007399	nervous system development
Drosophila melanogaster	eukaryota	7227	FBgn0051774	GO:0007423	sensory organ development
Drosophila melanogaster	eukaryota	7227	FBgn0051774	GO:0035018	adult chitin-based cuticle pattern formation
Drosophila melanogaster	eukaryota	7227	FBgn0051774	GO:0001745	compound eye morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0051992	GO:0001700	embryonic development via the syncytial blastoderm
Drosophila melanogaster	eukaryota	7227	FBgn0052062	GO:0007474	imaginal disc-derived wing vein specification
Drosophila melanogaster	eukaryota	7227	FBgn0052062	GO:0007399	nervous system development
Drosophila melanogaster	eukaryota	7227	FBgn0052133	GO:0007448	anterior/posterior pattern formation, imaginal disc
Drosophila melanogaster	eukaryota	7227	FBgn0052133	GO:0009880	embryonic pattern specification
Drosophila melanogaster	eukaryota	7227	FBgn0052179	GO:0007298	border follicle cell migration
Drosophila melanogaster	eukaryota	7227	FBgn0052179	GO:0016318	ommatidial rotation
Drosophila melanogaster	eukaryota	7227	FBgn0052179	GO:0048749	compound eye development
Drosophila melanogaster	eukaryota	7227	FBgn0052227	GO:0007411	axon guidance
Drosophila melanogaster	eukaryota	7227	FBgn0052227	GO:0031290	retinal ganglion cell axon guidance
Drosophila melanogaster	eukaryota	7227	FBgn0052296	GO:0007298	border follicle cell migration
Drosophila melanogaster	eukaryota	7227	FBgn0052296	GO:0008078	mesodermal cell migration
Drosophila melanogaster	eukaryota	7227	FBgn0052296	GO:0007424	open tracheal system development
Drosophila melanogaster	eukaryota	7227	FBgn0052296	GO:0007476	imaginal disc-derived wing morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0052418	GO:0035214	eye-antennal disc development
Drosophila melanogaster	eukaryota	7227	FBgn0052475	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0052572	GO:0016319	mushroom body development
Drosophila melanogaster	eukaryota	7227	FBgn0052666	GO:0007480	imaginal disc-derived leg morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0052666	GO:0007476	imaginal disc-derived wing morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0052672	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0053126	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0053193	GO:0048814	regulation of dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0053193	GO:0045464	R8 cell fate specification
Drosophila melanogaster	eukaryota	7227	FBgn0053193	GO:0046666	retinal cell programmed cell death
Drosophila melanogaster	eukaryota	7227	FBgn0053193	GO:0007444	imaginal disc development
Drosophila melanogaster	eukaryota	7227	FBgn0053196	GO:0007475	apposition of dorsal and ventral imaginal disc-derived wing surfaces
Drosophila melanogaster	eukaryota	7227	FBgn0053196	GO:0008362	chitin-based embryonic cuticle biosynthetic process
Drosophila melanogaster	eukaryota	7227	FBgn0053196	GO:0007424	open tracheal system development
Drosophila melanogaster	eukaryota	7227	FBgn0053200	GO:0007275	multicellular organismal development
Drosophila melanogaster	eukaryota	7227	FBgn0053207	GO:0016319	mushroom body development
Drosophila melanogaster	eukaryota	7227	FBgn0053208	GO:0016322	neuron remodeling
Drosophila melanogaster	eukaryota	7227	FBgn0053208	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0053208	GO:0007411	axon guidance
Drosophila melanogaster	eukaryota	7227	FBgn0053208	GO:0045214	sarcomere organization
Drosophila melanogaster	eukaryota	7227	FBgn0053519	GO:0045214	sarcomere organization
Drosophila melanogaster	eukaryota	7227	FBgn0053554	GO:0035222	wing disc pattern formation
Drosophila melanogaster	eukaryota	7227	FBgn0053555	GO:0016331	morphogenesis of embryonic epithelium
Drosophila melanogaster	eukaryota	7227	FBgn0053555	GO:0010004	gastrulation involving germ band extension
Drosophila melanogaster	eukaryota	7227	FBgn0053556	GO:0007424	open tracheal system development
Drosophila melanogaster	eukaryota	7227	FBgn0053556	GO:0035147	branch fusion, open tracheal system
Drosophila melanogaster	eukaryota	7227	FBgn0053558	GO:0007298	border follicle cell migration
Drosophila melanogaster	eukaryota	7227	FBgn0053960	GO:0007411	axon guidance
Drosophila melanogaster	eukaryota	7227	FBgn0053980	GO:0007275	multicellular organismal development
Drosophila melanogaster	eukaryota	7227	FBgn0061173	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0061198	GO:0021551	central nervous system morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0061469	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0063485	GO:0007291	sperm individualization
Drosophila melanogaster	eukaryota	7227	FBgn0063485	GO:0007279	pole cell formation
Drosophila melanogaster	eukaryota	7227	FBgn0064237	GO:0007444	imaginal disc development
Drosophila melanogaster	eukaryota	7227	FBgn0065109	GO:0035002	liquid clearance, open tracheal system
Drosophila melanogaster	eukaryota	7227	FBgn0067317	GO:0007367	segment polarity determination
Drosophila melanogaster	eukaryota	7227	FBgn0067864	GO:0016332	establishment or maintenance of polarity of embryonic epithelium
Drosophila melanogaster	eukaryota	7227	FBgn0067864	GO:0008594	photoreceptor cell morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0067895	GO:0001745	compound eye morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0082585	GO:0007508	larval heart development
Drosophila melanogaster	eukaryota	7227	FBgn0082598	GO:0016203	muscle attachment
Drosophila melanogaster	eukaryota	7227	FBgn0082598	GO:0007517	muscle organ development
Drosophila melanogaster	eukaryota	7227	FBgn0082598	GO:0009790	embryo development
Drosophila melanogaster	eukaryota	7227	FBgn0083077	GO:0006697	ecdysone biosynthetic process
Drosophila melanogaster	eukaryota	7227	FBgn0083228	GO:0007528	neuromuscular junction development
Drosophila melanogaster	eukaryota	7227	FBgn0085362	GO:0009950	dorsal/ventral axis specification
Drosophila melanogaster	eukaryota	7227	FBgn0085369	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0085369	GO:0007517	muscle organ development
Drosophila melanogaster	eukaryota	7227	FBgn0085396	GO:0007275	multicellular organismal development
Drosophila melanogaster	eukaryota	7227	FBgn0085404	GO:0007275	multicellular organismal development
Drosophila melanogaster	eukaryota	7227	FBgn0085407	GO:0007435	salivary gland morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0085407	GO:0035099	hemocyte migration
Drosophila melanogaster	eukaryota	7227	FBgn0085424	GO:0035220	wing disc development
Drosophila melanogaster	eukaryota	7227	FBgn0085424	GO:0007400	neuroblast fate determination
Drosophila melanogaster	eukaryota	7227	FBgn0085424	GO:0007402	ganglion mother cell fate determination
Drosophila melanogaster	eukaryota	7227	FBgn0085424	GO:0007419	ventral cord development
Drosophila melanogaster	eukaryota	7227	FBgn0085424	GO:0007389	pattern specification process
Drosophila melanogaster	eukaryota	7227	FBgn0085432	GO:0007367	segment polarity determination
Drosophila melanogaster	eukaryota	7227	FBgn0085432	GO:0007500	mesodermal cell fate determination
Drosophila melanogaster	eukaryota	7227	FBgn0085432	GO:0007507	heart development
Drosophila melanogaster	eukaryota	7227	FBgn0085432	GO:0007435	salivary gland morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0085432	GO:0009880	embryonic pattern specification
Drosophila melanogaster	eukaryota	7227	FBgn0085432	GO:0035277	spiracle morphogenesis, open tracheal system
Drosophila melanogaster	eukaryota	7227	FBgn0085432	GO:0007476	imaginal disc-derived wing morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0085436	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0085436	GO:0007517	muscle organ development
Drosophila melanogaster	eukaryota	7227	FBgn0085443	GO:0007298	border follicle cell migration
Drosophila melanogaster	eukaryota	7227	FBgn0085447	GO:0050770	regulation of axonogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0085450	GO:0048666	neuron development
Drosophila melanogaster	eukaryota	7227	FBgn0086265	GO:0007305	vitelline membrane formation involved in chorion-containing eggshell formation
Drosophila melanogaster	eukaryota	7227	FBgn0086347	GO:0048803	imaginal disc-derived male genitalia morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0086347	GO:0007368	determination of left/right symmetry
Drosophila melanogaster	eukaryota	7227	FBgn0086355	GO:0008340	determination of adult lifespan
Drosophila melanogaster	eukaryota	7227	FBgn0086356	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0086356	GO:0048666	neuron development
Drosophila melanogaster	eukaryota	7227	FBgn0086356	GO:0001709	cell fate determination
Drosophila melanogaster	eukaryota	7227	FBgn0086357	GO:0008258	head involution
Drosophila melanogaster	eukaryota	7227	FBgn0086357	GO:0007391	dorsal closure
Drosophila melanogaster	eukaryota	7227	FBgn0086357	GO:0042335	cuticle development
Drosophila melanogaster	eukaryota	7227	FBgn0086358	GO:0048813	dendrite morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0086359	GO:0007420	brain development
Drosophila melanogaster	eukaryota	7227	FBgn0086359	GO:0007444	imaginal disc development
Drosophila melanogaster	eukaryota	7227	FBgn0086359	GO:0008406	gonad development
Drosophila melanogaster	eukaryota	7227	FBgn0086361	GO:0045678	positive regulation of R7 cell differentiation
Drosophila melanogaster	eukaryota	7227	FBgn0086361	GO:0007476	imaginal disc-derived wing morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0086361	GO:0001745	compound eye morphogenesis
Drosophila melanogaster	eukaryota	7227	FBgn0086362	GO:0016325	oocyte microtubule cytoskeleton organization
Drosophila melanogaster	eukaryota	7227	FBgn0086362	GO:0007309	oocyte axis specification
